applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP_04255,Trading,25,48626784,566307,38666591,649,3,0.42,40262479,Good,0
APP_04256,Manufacturing,22,22369502,250927,6971455,591,4,0.85,4271084,Poor,0
APP_04257,Manufacturing,6,30877937,323620,15545387,810,3,0.87,12290441,Average,0
APP_04258,Services,12,46154843,525735,18709055,524,4,0.51,15081023,Good,0
APP_04259,Retail,27,42222341,547436,15455115,550,4,0.71,10068161,Poor,1
APP_04260,Manufacturing,7,6680923,92546,3878078,694,4,0.39,5058039,Average,0
APP_04261,Trading,16,45677959,525056,18689004,562,1,0.4,21125526,Good,0
APP_04262,Manufacturing,28,1827088,26092,1323956,686,3,0.81,879764,Good,1
APP_04263,Retail,25,8718815,87535,2614977,707,4,0.57,3221048,Good,0
APP_04264,Services,11,49747279,645937,23145884,570,3,0.78,20409796,Average,0
APP_04265,Trading,23,42326540,610145,11860610,709,1,0.12,10502779,Good,0
APP_04266,Tech,9,3208174,30952,1496002,755,0,0.57,845244,Good,0
APP_04267,Trading,11,33989878,283397,13407515,900,1,0.12,8288937,Good,0
APP_04268,Services,5,8403376,111930,6433448,447,4,0.33,4367038,Good,0
APP_04269,Manufacturing,19,14223619,173258,4498402,647,4,0.29,4294624,Good,0
APP_04270,Retail,10,35066419,495489,15524934,640,0,0.16,10932346,Good,0
APP_04271,Retail,20,45051379,381473,29489562,718,4,0.36,28616398,Good,0
APP_04272,Services,22,38430618,557307,14769933,675,4,0.2,8570655,Poor,0
APP_04273,Retail,11,14974597,182728,8607334,633,2,0.82,9342016,Average,0
APP_04274,Services,4,43925506,614343,11006121,638,2,0.48,11045465,Good,0
APP_04275,Trading,25,6466641,104171,1469707,603,1,0.37,1352202,Good,0
APP_04276,Retail,29,37712377,477398,11844200,685,0,0.4,13317014,Good,0
APP_04277,Retail,11,33655228,403817,21941634,465,2,0.39,31187238,Good,0
APP_04278,Trading,28,42880593,359787,29221364,769,3,0.44,16670916,Good,0
APP_04279,Retail,20,29602651,395831,18865516,729,2,0.76,27280510,Good,0
APP_04280,Trading,12,20881380,182291,6840408,620,3,0.53,7555923,Average,0
APP_04281,Retail,18,49232852,777088,19588693,566,3,0.17,22154381,Good,0
APP_04282,Services,2,15752056,205783,6982442,638,1,0.5,6355757,Good,0
APP_04283,Retail,15,34988679,316166,10411348,662,2,0.33,12040622,Average,0
APP_04284,Trading,13,11815860,172211,6605475,632,1,0.75,5340815,Good,0
APP_04285,Services,1,38649591,521128,28230075,651,4,0.59,18712512,Good,0
APP_04286,Retail,15,12955511,136404,8212596,519,0,0.7,6503886,Good,1
APP_04287,Trading,26,31017397,483031,20533598,672,4,0.74,27150913,Good,0
APP_04288,Tech,16,20565503,303569,14805894,588,2,0.13,12965775,Good,0
APP_04289,Retail,1,23867431,239783,5952582,702,2,0.41,6691174,Average,0
APP_04290,Services,8,26189752,284065,16982631,347,4,0.7,20331529,Good,1
APP_04291,Tech,27,29499559,317376,19473234,689,4,0.24,25942223,Average,0
APP_04292,Trading,18,35646815,530680,18397358,805,3,0.39,16780900,Good,0
APP_04293,Tech,11,3973996,53168,2333121,618,4,0.81,1469365,Average,0
APP_04294,Manufacturing,2,30402450,382616,17085441,623,0,0.33,11142018,Poor,0
APP_04295,Retail,11,9887496,160688,5697345,663,4,0.6,5238318,Average,0
APP_04296,Retail,4,48351672,426032,12216317,679,0,0.21,11948436,Average,0
APP_04297,Services,3,20514603,298426,4734046,662,4,0.26,4323813,Average,0
APP_04298,Tech,16,15108458,165261,9697115,565,0,0.38,5713803,Average,0
APP_04299,Tech,11,23378886,372396,11515638,666,2,0.8,10527736,Average,0
APP_04300,Manufacturing,22,29079829,361511,14779864,680,2,0.24,14788860,Poor,0
APP_04301,Retail,13,9544960,95123,5679673,618,0,0.19,4041907,Average,0
APP_04302,Trading,21,15289701,194695,7278052,758,1,0.25,5686436,Poor,0
APP_04303,Services,19,26863119,407997,19129123,685,0,0.33,12985231,Average,0
APP_04304,Retail,27,32137450,495402,14397618,696,3,0.22,16473667,Good,0
APP_04305,Trading,1,20066425,224757,12638814,583,3,0.73,16398253,Average,1
APP_04306,Services,20,32106802,286892,24074468,666,0,0.12,20768218,Average,0
APP_04307,Services,26,46148424,636608,16582171,584,4,0.78,12082773,Good,0
APP_04308,Services,13,45009453,519737,18395882,616,4,0.89,15757678,Good,0
APP_04309,Manufacturing,13,30677487,276963,18043434,727,0,0.18,9467659,Good,0
APP_04310,Retail,18,45099663,648812,18918204,635,4,0.78,18690287,Poor,0
APP_04311,Trading,12,44514019,378785,26292748,603,3,0.69,38767652,Poor,1
APP_04312,Tech,20,31952844,480420,18160551,619,1,0.21,12290427,Average,0
APP_04313,Trading,19,41489624,688371,29948807,763,0,0.73,34337312,Good,0
APP_04314,Manufacturing,8,1712851,26032,417952,686,3,0.24,269544,Good,0
APP_04315,Tech,10,42830042,478715,26464939,646,2,0.53,38402294,Good,0
APP_04316,Services,23,35581584,472663,22695761,579,0,0.52,33955785,Good,0
APP_04317,Trading,6,15389911,156161,7455104,721,2,0.36,8269340,Average,0
APP_04318,Services,8,41676715,642758,11560074,760,1,0.24,14044482,Average,0
APP_04319,Tech,12,1091187,14725,397486,724,3,0.35,341845,Poor,0
APP_04320,Retail,9,31832101,521064,14041855,768,2,0.81,18185027,Average,0
APP_04321,Retail,14,11884412,148332,4332983,598,3,0.41,2869431,Good,0
APP_04322,Retail,11,12224912,103629,6709591,625,1,0.44,7208629,Good,0
APP_04323,Services,29,45482048,568801,9711325,608,3,0.59,5875267,Average,0
APP_04324,Tech,10,34165180,501943,13363401,532,0,0.71,12442831,Good,1
APP_04325,Manufacturing,21,41567875,578581,26748820,871,2,0.89,30297669,Good,0
APP_04326,Tech,8,22144067,328917,6281381,650,3,0.2,5820670,Good,0
APP_04327,Tech,12,32569852,513615,23718233,518,2,0.3,15063070,Good,0
APP_04328,Retail,9,2488100,38088,1860701,733,2,0.73,1787131,Good,0
APP_04329,Tech,7,31559934,503109,11394425,619,4,0.29,10167160,Good,0
APP_04330,Retail,17,49977518,676104,28181405,704,4,0.7,19210322,Poor,0
APP_04331,Manufacturing,21,36671064,584202,22019061,533,1,0.24,23798610,Good,0
APP_04332,Services,21,33727400,414888,16264673,468,1,0.74,12784848,Good,0
APP_04333,Tech,14,17600868,159866,5691263,688,4,0.81,7429053,Good,0
APP_04334,Trading,3,23685311,242205,13586635,595,3,0.12,19799764,Good,0
APP_04335,Tech,10,16399620,183242,12147113,616,1,0.8,7613579,Average,1
APP_04336,Tech,21,46381708,497338,28137105,789,4,0.41,33068768,Good,0
APP_04337,Services,16,10228803,112141,7546417,688,1,0.15,5783808,Good,0
APP_04338,Services,5,13151404,127143,4812441,648,0,0.37,2905044,Good,0
APP_04339,Tech,17,36666287,347019,16120753,638,2,0.86,8822198,Good,0
APP_04340,Manufacturing,25,21767572,259041,14244395,609,3,0.86,13250355,Good,0
APP_04341,Retail,22,23998379,330342,14771371,606,4,0.14,18693574,Average,0
APP_04342,Retail,27,28742917,302101,7442041,796,0,0.13,7730532,Good,0
APP_04343,Services,10,3830289,60910,2975866,598,2,0.64,3267276,Good,0
APP_04344,Services,27,10042726,147601,6387003,513,4,0.71,4084700,Good,1
APP_04345,Manufacturing,18,9881942,95877,6196415,730,3,0.35,3875985,Good,0
APP_04346,Retail,26,38062623,629840,7960713,506,3,0.23,6840138,Good,0
APP_04347,Trading,1,3049644,50348,2236339,588,1,0.72,2856062,Poor,1
APP_04348,Tech,29,25350236,254307,19286454,565,4,0.32,15687873,Good,0
APP_04349,Trading,9,30779448,346987,9769332,692,3,0.6,10815443,Good,0
APP_04350,Tech,14,8212207,116539,6447625,443,3,0.1,5487358,Good,1
APP_04351,Trading,16,15744284,165198,10029045,689,2,0.78,8970774,Good,0
APP_04352,Manufacturing,1,45540138,758065,34026164,633,3,0.7,19785418,Good,0
APP_04353,Manufacturing,10,8095841,78248,5451180,658,0,0.42,4609557,Good,0
APP_04354,Services,20,34102764,361696,10642900,630,3,0.68,7854761,Good,0
APP_04355,Manufacturing,1,28667664,311688,7606798,618,4,0.37,9924771,Poor,0
APP_04356,Trading,9,41697137,599823,32168051,518,2,0.51,39495260,Good,1
APP_04357,Tech,11,14453748,221397,4904211,861,3,0.13,4727057,Poor,0
APP_04358,Manufacturing,12,571872,6207,433933,675,3,0.6,225050,Good,0
APP_04359,Trading,29,7654408,71820,3405873,676,1,0.61,4009897,Good,0
APP_04360,Trading,2,31299197,426341,17523043,630,4,0.54,10844544,Good,0
APP_04361,Trading,27,17135217,172511,3845598,607,4,0.5,2300147,Average,0
APP_04362,Manufacturing,2,49008016,513293,31535087,582,0,0.67,22951042,Good,1
APP_04363,Services,12,10833864,143902,8084706,589,1,0.47,9644250,Poor,1
APP_04364,Trading,12,30894824,438198,9142238,721,3,0.3,6395245,Good,0
APP_04365,Tech,28,3017129,45245,1122990,570,2,0.88,1619519,Average,0
APP_04366,Retail,11,11766569,139501,4646630,627,2,0.39,5440413,Poor,0
APP_04367,Tech,7,26033745,319233,13755748,564,4,0.79,13318857,Average,0
APP_04368,Retail,17,14286080,224293,10549217,673,3,0.25,6216574,Average,0
APP_04369,Manufacturing,11,40039194,503438,21944915,779,4,0.61,11187027,Average,0
APP_04370,Tech,25,25885298,409805,15020660,770,0,0.88,15876254,Average,0
APP_04371,Services,11,1201876,19777,878812,488,3,0.89,840007,Poor,1
APP_04372,Manufacturing,16,45938790,711678,23807301,631,2,0.71,30349569,Average,0
APP_04373,Services,25,16594609,158976,13256437,444,0,0.11,9467306,Good,1
APP_04374,Retail,2,5092785,55944,3543702,689,2,0.78,4918840,Good,0
APP_04375,Trading,27,33220771,535311,8302314,781,1,0.45,7732354,Good,0
APP_04376,Retail,11,41444664,685826,24548707,306,2,0.39,22332390,Good,0
APP_04377,Retail,26,35335764,415727,26288745,543,1,0.88,30404345,Good,1
APP_04378,Services,7,13976125,134171,3801616,685,2,0.84,5231833,Average,0
APP_04379,Trading,15,41410073,386966,31126736,610,0,0.15,44156778,Average,0
APP_04380,Retail,25,39200841,640247,26069043,758,2,0.89,35087141,Good,0
APP_04381,Retail,23,26849747,389262,7626311,662,3,0.36,6327580,Good,0
APP_04382,Trading,29,4788570,50045,1400957,802,3,0.27,913769,Good,0
APP_04383,Tech,23,16176995,143477,6795931,486,2,0.25,8243220,Good,0
APP_04384,Tech,16,47846759,530844,13194434,805,0,0.55,7519642,Good,0
APP_04385,Trading,5,22074971,310691,11564461,505,2,0.11,13515774,Good,0
APP_04386,Retail,4,32405335,429814,12860089,691,3,0.39,7793398,Good,0
APP_04387,Retail,25,32393200,495126,13262399,662,0,0.32,14949415,Good,0
APP_04388,Services,6,17374083,153502,8193185,777,0,0.71,11240087,Poor,1
APP_04389,Trading,16,38483704,543286,27430757,623,3,0.27,18869545,Good,0
APP_04390,Retail,6,10842509,122398,6772527,784,4,0.57,7175375,Good,0
APP_04391,Manufacturing,28,4464965,45235,3453353,712,1,0.87,2451485,Average,1
APP_04392,Services,8,18329267,222752,5237878,667,1,0.81,3628920,Poor,1
APP_04393,Manufacturing,2,39019923,496010,13344139,577,0,0.21,8429768,Good,0
APP_04394,Retail,27,37187176,551019,10633799,661,1,0.12,9918888,Poor,0
APP_04395,Tech,27,39402646,542056,25493173,769,1,0.43,19334846,Average,0
APP_04396,Retail,18,31354157,452510,24558361,667,4,0.39,22364680,Good,0
APP_04397,Manufacturing,16,45882973,448929,16104127,675,2,0.78,22510204,Good,0
APP_04398,Manufacturing,16,36825199,486134,24284165,737,2,0.76,22830373,Good,0
APP_04399,Tech,14,48065824,443604,35817740,739,3,0.2,37151759,Good,0
APP_04400,Retail,10,43016862,497019,32105893,712,4,0.76,25989703,Good,0
APP_04401,Tech,7,49115310,762458,27707500,647,0,0.83,26539803,Good,0
APP_04402,Manufacturing,22,27290040,303884,9927890,489,4,0.51,5876811,Good,0
APP_04403,Trading,12,46848534,765337,16746032,467,4,0.18,21240558,Good,0
APP_04404,Trading,10,40424336,591175,20296891,682,4,0.9,28078949,Good,0
APP_04405,Retail,19,10007856,87705,3604528,736,1,0.8,3823567,Good,0
APP_04406,Trading,18,49861963,705938,11265040,508,0,0.62,15108573,Good,0
APP_04407,Manufacturing,27,33666739,451118,24585299,661,4,0.39,34882440,Good,0
APP_04408,Retail,20,17808368,152114,9741464,731,1,0.37,10775076,Average,0
APP_04409,Manufacturing,29,38872472,330354,29970155,712,0,0.37,37699440,Average,0
APP_04410,Tech,12,8225625,95015,4010651,654,3,0.15,5918243,Good,0
APP_04411,Tech,10,3361889,32873,2042828,716,2,0.47,1877977,Good,0
APP_04412,Services,21,3663626,34991,1385502,676,2,0.32,1316586,Good,0
APP_04413,Retail,23,31308728,483810,21998150,349,3,0.37,29264357,Average,1
APP_04414,Trading,12,41825499,480117,15243970,773,3,0.67,18474631,Good,0
APP_04415,Manufacturing,23,19834234,306559,11832138,619,0,0.45,10193613,Average,0
APP_04416,Trading,18,28664465,398677,7815394,543,0,0.18,8759971,Average,1
APP_04417,Tech,24,4920731,49003,3586315,683,4,0.45,5182968,Average,0
APP_04418,Manufacturing,28,42548325,708372,12220127,579,1,0.31,12351406,Good,0
APP_04419,Manufacturing,6,25653545,228784,15340862,753,1,0.9,21567068,Average,1
APP_04420,Services,23,11569000,187281,3789368,729,0,0.1,5221872,Average,0
APP_04421,Services,8,35754399,443147,21143135,505,3,0.76,21251804,Good,1
APP_04422,Services,7,45318263,469199,10359169,599,1,0.25,8768835,Poor,0
APP_04423,Trading,13,33071056,541177,12564291,612,4,0.38,8741272,Poor,0
APP_04424,Retail,2,1572049,13231,1135767,696,4,0.44,660975,Good,0
APP_04425,Manufacturing,2,23657857,273464,13512168,725,1,0.48,10260163,Good,0
APP_04426,Retail,25,23471641,318391,12902468,689,2,0.65,15623328,Average,0
APP_04427,Retail,5,5643963,54893,4270871,632,2,0.76,2924453,Good,0
APP_04428,Trading,8,19264542,244546,13766839,677,4,0.89,7967139,Good,0
APP_04429,Tech,16,25382921,239591,6648163,429,2,0.12,3350969,Poor,1
APP_04430,Manufacturing,4,4852421,42748,2057462,579,0,0.32,1225077,Good,0
APP_04431,Trading,17,18169465,296935,11929523,693,4,0.86,8418238,Good,0
APP_04432,Services,6,13894365,136938,10476637,467,1,0.57,5603440,Good,0
APP_04433,Trading,21,31272154,519977,18793890,592,4,0.5,23742676,Good,0
APP_04434,Tech,22,18961262,301023,13061945,796,2,0.53,17515771,Good,0
APP_04435,Services,22,10539414,130050,3582974,661,0,0.2,2480556,Good,0
APP_04436,Services,2,22915618,254282,10573807,640,3,0.5,9169563,Good,0
APP_04437,Tech,4,48030391,412106,34621174,731,2,0.14,44015180,Good,0
APP_04438,Tech,5,39336876,347100,29675644,555,2,0.42,37538224,Good,0
APP_04439,Trading,16,34959180,425560,8177434,584,1,0.58,5153569,Average,0
APP_04440,Trading,3,22631119,206422,9462593,748,2,0.25,11344750,Average,0
APP_04441,Manufacturing,8,24626488,276463,14692759,683,2,0.21,13365332,Good,0
APP_04442,Retail,21,15250923,199577,3399360,746,4,0.48,2635029,Poor,0
APP_04443,Services,2,34835569,399734,15687888,563,3,0.7,20236632,Good,0
APP_04444,Services,2,13391999,141739,3846586,720,0,0.56,5598824,Average,0
APP_04445,Retail,28,28527282,249389,8331031,547,4,0.2,9017988,Good,0
APP_04446,Tech,27,41068461,594238,28345152,575,2,0.57,29599433,Poor,0
APP_04447,Services,2,26458855,352249,18751691,823,3,0.31,24363444,Good,0
APP_04448,Tech,7,10177746,143370,6371760,510,4,0.25,8873594,Good,0
APP_04449,Manufacturing,29,45682193,451258,31786371,721,1,0.44,29777925,Good,0
APP_04450,Services,19,35188876,523176,23796446,700,4,0.82,14655855,Average,0
APP_04451,Services,21,31869522,295680,7600289,653,1,0.71,4492779,Average,0
APP_04452,Manufacturing,2,6770180,58240,1767515,660,3,0.22,1667662,Good,0
APP_04453,Trading,13,21547671,338863,7519486,622,4,0.79,5159354,Good,0
APP_04454,Retail,18,48570767,804142,14406887,592,1,0.62,7431275,Poor,0
APP_04455,Trading,28,7480098,81003,1750675,625,3,0.74,1241916,Good,0
APP_04456,Services,8,12085626,180322,8264249,710,1,0.4,4957190,Good,0
APP_04457,Manufacturing,21,11355185,96313,8129932,529,1,0.81,10646621,Good,1
APP_04458,Manufacturing,11,26692015,253160,16797716,680,2,0.17,10238682,Average,0
APP_04459,Services,14,42047226,385085,16433999,575,0,0.45,9644640,Good,0
APP_04460,Trading,23,34212167,562270,9986448,576,0,0.71,8698683,Average,0
APP_04461,Retail,1,713835,10900,203809,600,2,0.17,222402,Good,0
APP_04462,Trading,19,4889764,76130,2692297,591,0,0.34,2248866,Good,0
APP_04463,Retail,22,23191429,282321,15286349,327,4,0.78,9034246,Poor,1
APP_04464,Tech,27,11358007,96104,3406420,669,4,0.2,4005824,Average,0
APP_04465,Manufacturing,17,49374525,670044,23984665,637,2,0.48,35085556,Poor,0
APP_04466,Tech,20,24645691,257472,19521138,632,1,0.16,27036553,Good,0
APP_04467,Trading,12,13656534,198137,8956539,768,2,0.33,9751981,Good,0
APP_04468,Services,5,7326275,80323,4667449,620,0,0.1,6281542,Good,0
APP_04469,Services,6,14068003,162450,9990486,563,1,0.69,9963270,Good,1
APP_04470,Services,24,10244407,126181,2507476,738,4,0.81,2512037,Average,0
APP_04471,Trading,24,11344866,127920,7376126,606,2,0.5,4974494,Good,0
APP_04472,Retail,14,3188474,52670,1017926,687,3,0.34,621282,Average,0
APP_04473,Retail,14,12743250,107477,5447772,781,1,0.84,4069437,Average,1
APP_04474,Manufacturing,1,14348163,234154,9525352,789,1,0.11,11271982,Average,0
APP_04475,Tech,8,31261344,277662,13477342,664,0,0.36,15072337,Good,0
APP_04476,Tech,26,11487983,148833,6338081,636,3,0.43,7907132,Average,0
APP_04477,Trading,13,26366340,400259,16766999,751,0,0.44,14215038,Good,0
APP_04478,Trading,26,24403370,377608,13124367,589,1,0.56,8462808,Good,0
APP_04479,Trading,21,44619686,467152,21016997,629,4,0.8,28788273,Good,0
APP_04480,Trading,9,43329307,561722,18521168,525,0,0.16,17195340,Poor,1
APP_04481,Retail,28,32110082,455154,19213351,539,4,0.1,20258442,Good,0
APP_04482,Retail,10,25565864,239894,10551645,655,4,0.58,11174947,Good,0
APP_04483,Manufacturing,9,11399233,109712,9108155,633,2,0.54,8032179,Good,0
APP_04484,Manufacturing,27,35058863,479206,27795081,744,2,0.41,23247924,Good,0
APP_04485,Trading,18,37788408,506282,8411029,620,1,0.54,6815672,Poor,0
APP_04486,Manufacturing,22,38825033,559842,14099139,452,2,0.64,19104224,Good,1
APP_04487,Retail,21,15759314,215970,4879189,806,4,0.84,7157463,Good,0
APP_04488,Services,27,39419195,431822,28671015,709,0,0.86,42968547,Poor,1
APP_04489,Retail,29,48337508,660516,9943795,611,0,0.39,8440404,Good,0
APP_04490,Retail,16,18081180,168085,12711439,641,1,0.23,9742977,Average,0
APP_04491,Tech,25,30461442,385337,19926676,486,4,0.21,21707532,Good,0
APP_04492,Retail,2,23896737,210882,11005761,661,0,0.83,5944020,Average,1
APP_04493,Manufacturing,11,19883154,273704,14122583,741,1,0.48,13458441,Good,0
APP_04494,Manufacturing,1,49750620,670898,25900229,770,2,0.89,17182040,Average,0
APP_04495,Tech,8,31633971,487759,19551375,804,3,0.3,24621969,Poor,0
APP_04496,Tech,19,6891238,67330,5102753,540,0,0.12,5190916,Good,1
APP_04497,Trading,21,8844335,104470,2121079,661,1,0.49,1639653,Good,0
APP_04498,Retail,15,5964748,74354,2709397,844,4,0.39,3740735,Poor,0
APP_04499,Tech,25,24665317,401631,19275953,677,1,0.41,13909673,Good,0
APP_04500,Manufacturing,4,32586672,330439,6832018,762,4,0.42,3570899,Good,0
APP_04501,Retail,27,19429194,321674,10180424,751,4,0.4,9481057,Good,0
APP_04502,Retail,26,13417758,146620,4766997,543,1,0.19,5320132,Good,0
APP_04503,Retail,3,5862148,70935,4689004,679,4,0.47,3209303,Good,0
APP_04504,Tech,7,46441023,594459,20550224,779,1,0.2,22498251,Average,0
APP_04505,Manufacturing,24,30466445,442425,21813430,711,2,0.15,30543881,Good,0
APP_04506,Retail,29,45782437,409641,18914755,699,3,0.64,21671568,Good,0
APP_04507,Services,26,45013108,544581,16382535,528,2,0.3,9959896,Poor,1
APP_04508,Retail,14,24555756,401115,16567107,710,2,0.83,9018869,Good,0
APP_04509,Trading,29,30980263,493489,10749960,697,3,0.51,9395525,Good,0
APP_04510,Manufacturing,13,47770788,588783,30738456,748,2,0.85,38350846,Good,0
APP_04511,Services,4,10239896,93360,5356867,670,4,0.14,6285719,Good,0
APP_04512,Retail,2,35308252,457732,26111950,745,0,0.21,17513445,Good,0
APP_04513,Retail,12,38119424,404044,27305883,596,4,0.57,30528653,Good,0
APP_04514,Tech,8,40684554,673820,22394811,801,3,0.69,16353912,Good,0
APP_04515,Services,24,11380814,105483,7901664,432,3,0.35,8843084,Good,1
APP_04516,Retail,8,27216328,314957,15585202,647,3,0.81,8849002,Good,0
APP_04517,Retail,5,12504810,130944,4884093,807,2,0.24,6968410,Average,0
APP_04518,Trading,22,36945468,485048,15868540,802,2,0.81,9273370,Good,0
APP_04519,Trading,7,35310192,352489,12118302,681,3,0.12,17720290,Average,0
APP_04520,Services,3,45969993,401284,30039856,655,4,0.64,29694989,Average,1
APP_04521,Manufacturing,21,5769542,74670,4370893,698,2,0.17,5691959,Average,0
APP_04522,Retail,1,42932278,685094,13132944,671,3,0.14,8416443,Good,0
APP_04523,Retail,26,23325123,289988,14482576,793,4,0.31,10781870,Good,0
APP_04524,Trading,22,14753562,221884,6399738,497,1,0.73,6492247,Good,1
APP_04525,Tech,17,35745561,499473,18982943,640,2,0.33,16032461,Average,0
APP_04526,Trading,7,20737179,322257,5834823,501,0,0.57,5005441,Good,0
APP_04527,Trading,27,46803343,689829,23432043,717,0,0.27,24454606,Average,0
APP_04528,Manufacturing,18,34495437,429496,17765714,748,1,0.49,16719082,Average,0
APP_04529,Services,14,1988550,17341,921654,721,0,0.13,918167,Average,0
APP_04530,Tech,21,44564921,552156,19335638,450,0,0.35,13294927,Good,0
